cell_count,party_identification,color,county_fips,tract_ce,geo_id,longitude,latitude
328,Independent,#FF5733 ,12,20501,4012020501,-113.9501376,33.65258805
1426,Independent,#FF5733 ,15,953300,4015953300,-114.2795315,34.48182475
1206,Independent,#FF5733 ,15,951501,4015951501,-114.584589,35.10999271
910,Independent,#FF5733 ,15,954900,4015954900,-114.0595146,35.24400734
1593,Independent,#FF5733 ,15,954800,4015954800,-113.7907125,34.84909811
1581,Independent,#FF5733 ,15,953800,4015953800,-114.0371554,35.20668927
1109,Independent,#FF5733 ,15,951401,4015951401,-114.5296203,35.17711435
1314,Independent,#FF5733 ,15,952500,4015952500,-114.3242997,34.52791612
1012,Independent,#FF5733 ,15,950703,4015950703,-114.0251199,35.25914904
640,Independent,#FF5733 ,15,953200,4015953200,-114.3442495,34.45861567
865,Independent,#FF5733 ,12,940200,4012940200,-114.2901301,34.15001216
775,Independent,#FF5733 ,15,940501,4015940501,-114.6009384,34.96102646
1153,Independent,#FF5733 ,13,40502,4013040502,-112.7463958,33.97557972
1118,Independent,#FF5733 ,15,950402,4015950402,-114.238775,35.7961239
1472,Independent,#FF5733 ,15,955000,4015955000,-114.5584901,34.8448362
479,Independent,#FF5733 ,15,952001,4015952001,-114.5767903,35.0502209
1132,Independent,#FF5733 ,15,951900,4015951900,-114.6006769,35.0628822
526,Independent,#FF5733 ,12,20201,4012020201,-114.1863897,34.19887018
1291,Independent,#FF5733 ,15,953402,4015953402,-114.1156463,34.41945463
1096,Independent,#FF5733 ,15,950705,4015950705,-114.00373,35.24571682
2099,Independent,#FF5733 ,15,952002,4015952002,-114.4913074,34.86582902
872,Independent,#FF5733 ,13,40515,4013040515,-113.0167629,33.82862041
1032,Independent,#FF5733 ,15,951601,4015951601,-114.602064,35.11635231
2594,Independent,#FF5733 ,15,950600,4015950600,-114.2295362,35.23572016
1219,Independent,#FF5733 ,15,952700,4015952700,-114.3204537,34.50819533
2266,Independent,#FF5733 ,15,950100,4015950100,-113.3819531,36.52191916
1363,Independent,#FF5733 ,15,951502,4015951502,-114.5583372,35.08326931
592,Independent,#FF5733 ,15,950401,4015950401,-114.241965,35.5894018
691,Independent,#FF5733 ,15,952400,4015952400,-114.3504736,34.62237427
911,Independent,#FF5733 ,15,951800,4015951800,-114.6181883,35.0951564
1253,Independent,#FF5733 ,15,952900,4015952900,-114.3064833,34.4810845
1859,Independent,#FF5733 ,15,950704,4015950704,-113.9709002,35.37448549
2446,Independent,#FF5733 ,15,953601,4015953601,-113.9873102,35.19490452
1040,Independent,#FF5733 ,15,951602,4015951602,-114.6233285,35.11387624
1304,Independent,#FF5733 ,15,951402,4015951402,-114.483245,35.12995215
1397,Independent,#FF5733 ,15,953000,4015953000,-114.3247882,34.4884297
1100,Independent,#FF5733 ,25,2002,4025002002,-111.9696845,34.67340451
865,Independent,#FF5733 ,25,2003,4025002003,-111.9944814,34.72140396
1692,Independent,#FF5733 ,25,1200,4025001200,-112.8142444,34.73254122
774,Independent,#FF5733 ,25,1403,4025001403,-113.0264066,34.21924576
531,Independent,#FF5733 ,25,2100,4025002100,-112.9608617,35.15598793
905,Independent,#FF5733 ,25,802,4025000802,-112.4311844,34.53438824
1069,Independent,#FF5733 ,25,2001,4025002001,-112.0245205,34.74251584
1080,Independent,#FF5733 ,25,700,4025000700,-112.3732687,34.47995745
1945,Independent,#FF5733 ,25,202,4025000202,-112.3663842,34.82674699
1374,Independent,#FF5733 ,25,1601,4025001601,-111.8999568,34.60189152
1343,Independent,#FF5733 ,25,1702,4025001702,-111.8378742,34.76796871
1051,Independent,#FF5733 ,13,103606,4013103606,-112.0391567,33.6336343
793,Independent,#FF5733 ,13,619100,4013619100,-112.0633646,33.64394546
1346,Independent,#FF5733 ,13,619500,4013619500,-112.0221949,33.64781476
1700,Independent,#FF5733 ,13,612200,4013612200,-112.0807387,33.74563748
1649,Independent,#FF5733 ,13,618900,4013618900,-112.0741759,33.64748786
1338,Independent,#FF5733 ,13,103611,4013103611,-112.0562677,33.6265435
968,Independent,#FF5733 ,13,614400,4013614400,-112.1413315,33.67708642
778,Independent,#FF5733 ,13,614700,4013614700,-112.0844612,33.68641429
559,Independent,#FF5733 ,13,612800,4013612800,-111.9875678,33.74679635
977,Independent,#FF5733 ,13,216843,4013216843,-111.8291403,33.71479594
1528,Independent,#FF5733 ,13,610600,4013610600,-112.1126198,33.80955667
1031,Independent,#FF5733 ,13,612000,4013612000,-112.081999,33.78473063
1169,Independent,#FF5733 ,13,107700,4013107700,-112.0387951,33.51658711
1544,Independent,#FF5733 ,13,103302,4013103302,-112.0046826,33.61932093
718,Independent,#FF5733 ,13,103501,4013103501,-112.0207426,33.62023011
737,Independent,#FF5733 ,13,216831,4013216831,-111.9270634,33.59127907
1017,Independent,#FF5733 ,13,216902,4013216902,-111.9000971,33.53115473
950,Independent,#FF5733 ,13,216901,4013216901,-111.9183253,33.53129227
939,Independent,#FF5733 ,13,216852,4013216852,-111.8848716,33.61513438
787,Independent,#FF5733 ,13,216845,4013216845,-111.9087898,33.64444933
727,Independent,#FF5733 ,13,617300,4013617300,-111.9920762,33.65808806
1462,Independent,#FF5733 ,13,103217,4013103217,-111.9515948,33.63319974
937,Independent,#FF5733 ,13,103214,4013103214,-111.9517163,33.61870033
778,Independent,#FF5733 ,13,103220,4013103220,-111.9348638,33.61749977
1321,Independent,#FF5733 ,13,216850,4013216850,-111.8826775,33.62443307
1334,Independent,#FF5733 ,13,103216,4013103216,-111.9690393,33.63331054
831,Independent,#FF5733 ,13,103702,4013103702,-112.0555576,33.59415372
398,Independent,#FF5733 ,13,113202,4013113202,-112.0607293,33.45498027
570,Independent,#FF5733 ,13,105501,4013105501,-112.1126416,33.56037673
785,Independent,#FF5733 ,13,117100,4013117100,-112.0740212,33.49911891
543,Independent,#FF5733 ,13,108802,4013108802,-112.0737051,33.50638873
1331,Independent,#FF5733 ,13,113100,4013113100,-112.073874,33.45503807
799,Independent,#FF5733 ,13,113300,4013113300,-112.0389236,33.45858662
606,Independent,#FF5733 ,13,110802,4013110802,-112.0215206,33.48407003
559,Independent,#FF5733 ,13,111900,4013111900,-112.0914084,33.47312767
868,Independent,#FF5733 ,13,106600,4013106600,-112.0737184,33.53105043
747,Independent,#FF5733 ,17,960400,4017960400,-110.5885993,35.09702663
64,Independent,#FF5733 ,1,945001,4001945001,-109.1333749,35.70446688
776,Independent,#FF5733 ,5,1200,4005001200,-111.6772515,35.20696481
984,Independent,#FF5733 ,5,200,4005000200,-111.642552,35.22258333
882,Independent,#FF5733 ,21,312,4021000312,-111.5637657,33.41136666
933,Independent,#FF5733 ,5,1500,4005001500,-111.1752924,34.78445698
493,Independent,#FF5733 ,21,400,4021000400,-111.0850208,33.27742084
1085,Independent,#FF5733 ,17,964800,4017964800,-110.1565624,34.28016317
818,Independent,#FF5733 ,7,1000,4007001000,-110.71323,33.61775685
621,Independent,#FF5733 ,7,302,4007000302,-111.4758319,34.1642917
786,Independent,#FF5733 ,21,310,4021000310,-111.5259361,33.42043274
688,Independent,#FF5733 ,17,962500,4017962500,-109.9509095,34.12400981
1023,Independent,#FF5733 ,7,400,4007000400,-111.2456338,34.29209273
354,Independent,#FF5733 ,7,700,4007000700,-111.0738116,33.81973517
937,Independent,#FF5733 ,21,2200,4021002200,-110.8602989,32.8269793
1161,Independent,#FF5733 ,17,965200,4017965200,-110.0563689,34.26019871
699,Independent,#FF5733 ,17,963800,4017963800,-110.048943,34.43310837
1371,Independent,#FF5733 ,5,1101,4005001101,-111.6828444,35.1699683
601,Independent,#FF5733 ,21,700,4021000700,-110.6415083,32.60913241
1687,Independent,#FF5733 ,13,318900,4013318900,-111.952179,33.41466508
640,Independent,#FF5733 ,13,113602,4013113602,-112.0071565,33.45531998
1454,Independent,#FF5733 ,13,217600,4013217600,-111.9160938,33.48642939
876,Independent,#FF5733 ,13,318501,4013318501,-111.9348913,33.4553353
1146,Independent,#FF5733 ,13,111000,4013111000,-111.9867811,33.48755305
1118,Independent,#FF5733 ,13,217900,4013217900,-111.9175441,33.47305793
604,Independent,#FF5733 ,13,319704,4013319704,-111.9696331,33.41453118
1275,Independent,#FF5733 ,13,218300,4013218300,-111.9010918,33.45932197
1425,Independent,#FF5733 ,13,421201,4013421201,-111.8731884,33.43382346
920,Independent,#FF5733 ,13,421202,4013421202,-111.8635548,33.42669926
427,Independent,#FF5733 ,13,111202,4013111202,-111.9738762,33.46055439
1794,Independent,#FF5733 ,13,319800,4013319800,-111.9351642,33.38573906
570,Independent,#FF5733 ,13,319101,4013319101,-111.9220738,33.41666508
1393,Independent,#FF5733 ,13,421302,4013421302,-111.8482565,33.41498394
757,Independent,#FF5733 ,13,421702,4013421702,-111.7796786,33.41177853
670,Independent,#FF5733 ,13,420709,4013420709,-111.7624104,33.41184532
663,Independent,#FF5733 ,13,422213,4013422213,-111.8853427,33.36023826
906,Independent,#FF5733 ,13,422204,4013422204,-111.8666329,33.38584827
1329,Independent,#FF5733 ,13,422502,4013422502,-111.7797329,33.40087744
1491,Independent,#FF5733 ,13,422103,4013422103,-111.8698091,33.39667473
632,Independent,#FF5733 ,13,319300,4013319300,-111.8867329,33.41703901
582,Independent,#FF5733 ,13,420707,4013420707,-111.7623535,33.41910761
1028,Independent,#FF5733 ,13,420800,4013420800,-111.7966534,33.4298296
1057,Independent,#FF5733 ,13,420602,4013420602,-111.7794889,33.42993521
1273,Independent,#FF5733 ,13,421303,4013421303,-111.86874,33.41831126
643,Independent,#FF5733 ,13,421502,4013421502,-111.8141153,33.41874789
740,Independent,#FF5733 ,13,420901,4013420901,-111.8141543,33.43318633
709,Independent,#FF5733 ,13,421901,4013421901,-111.8141908,33.39698195
1335,Independent,#FF5733 ,13,420202,4013420202,-111.6930944,33.43013827
1044,Independent,#FF5733 ,13,420216,4013420216,-111.7102505,33.44461721
1232,Independent,#FF5733 ,13,420104,4013420104,-111.6584874,33.42966878
966,Independent,#FF5733 ,13,420706,4013420706,-111.7450053,33.43001702
1047,Independent,#FF5733 ,13,420214,4013420214,-111.7017749,33.41923682
681,Independent,#FF5733 ,13,420215,4013420215,-111.7275522,33.44456341
847,Independent,#FF5733 ,13,422637,4013422637,-111.7143785,33.40034447
872,Independent,#FF5733 ,13,420708,4013420708,-111.7450284,33.41913537
982,Independent,#FF5733 ,13,420111,4013420111,-111.6239806,33.42960237
962,Independent,#FF5733 ,13,420113,4013420113,-111.6759675,33.41900415
333,Independent,#FF5733 ,13,422635,4013422635,-111.6417715,33.386548
763,Independent,#FF5733 ,13,116611,4013116611,-112.1537874,33.34386495
1563,Independent,#FF5733 ,13,116602,4013116602,-112.0905339,33.38496871
529,Independent,#FF5733 ,13,114900,4013114900,-112.0739784,33.4290366
1764,Independent,#FF5733 ,13,116702,4013116702,-112.0739542,33.36782685
491,Independent,#FF5733 ,13,114302,4013114302,-112.0912503,33.44037689
1479,Independent,#FF5733 ,13,114301,4013114301,-112.0913092,33.44766573
371,Independent,#FF5733 ,13,113502,4013113502,-112.0171819,33.45493337
581,Independent,#FF5733 ,13,115802,4013115802,-112.0776433,33.3994855
917,Independent,#FF5733 ,13,116732,4013116732,-112.1033073,33.3543656
1148,Independent,#FF5733 ,13,116710,4013116710,-112.0055387,33.33172337
800,Independent,#FF5733 ,13,422304,4013422304,-111.8362759,33.34686144
713,Independent,#FF5733 ,13,116707,4013116707,-111.989763,33.35226918
1077,Independent,#FF5733 ,13,116729,4013116729,-112.0266575,33.31501501
1239,Independent,#FF5733 ,13,319905,4013319905,-111.9198593,33.35646087
808,Independent,#FF5733 ,13,422218,4013422218,-111.8851882,33.35304276
1409,Independent,#FF5733 ,13,422210,4013422210,-111.8677211,33.34238111
926,Independent,#FF5733 ,13,116731,4013116731,-112.1003191,33.29650675
722,Independent,#FF5733 ,13,319902,4013319902,-111.9372945,33.37096943
874,Independent,#FF5733 ,13,116717,4013116717,-111.9761415,33.32668989
815,Independent,#FF5733 ,13,810200,4013810200,-111.9025212,33.32386102
1226,Independent,#FF5733 ,13,810500,4013810500,-111.9374615,33.31374056
721,Independent,#FF5733 ,13,811500,4013811500,-111.7983227,33.31021567
1045,Independent,#FF5733 ,13,812000,4013812000,-111.8501598,33.284067
711,Independent,#FF5733 ,13,814200,4013814200,-111.8156249,33.3319989
961,Independent,#FF5733 ,13,422401,4013422401,-111.7983716,33.35715535
723,Independent,#FF5733 ,13,814900,4013814900,-111.7869043,33.3149376
688,Independent,#FF5733 ,13,813800,4013813800,-111.8151375,33.21166794
1139,Independent,#FF5733 ,13,813200,4013813200,-111.8153055,33.24073438
1795,Independent,#FF5733 ,13,812200,4013812200,-111.8759427,33.26888008
756,Independent,#FF5733 ,13,817400,4013817400,-111.8845726,33.21087322
746,Independent,#FF5733 ,13,812900,4013812900,-111.8692301,33.2390719
825,Independent,#FF5733 ,13,522903,4013522903,-111.8371642,33.31345156
713,Independent,#FF5733 ,13,422510,4013422510,-111.7472415,33.35747434
1662,Independent,#FF5733 ,13,422623,4013422623,-111.6959424,33.35049268
945,Independent,#FF5733 ,13,816500,4013816500,-111.6945157,33.22681129
1169,Independent,#FF5733 ,13,815100,4013815100,-111.7296951,33.31415845
1362,Independent,#FF5733 ,13,814600,4013814600,-111.7471609,33.321069
1064,Independent,#FF5733 ,13,422621,4013422621,-111.7134942,33.37214572
1101,Independent,#FF5733 ,21,211,4021000211,-111.5390565,33.15442053
1811,Independent,#FF5733 ,21,212,4021000212,-111.5190397,33.13260178
592,Independent,#FF5733 ,21,1900,4021001900,-111.6662734,32.78244861
1025,Independent,#FF5733 ,21,1000,4021001000,-111.4980793,32.98044815
245,Independent,#FF5733 ,21,901,4021000901,-111.3787207,33.04589342
1330,Independent,#FF5733 ,21,1711,4021001711,-111.9918394,33.02073796
1357,Independent,#FF5733 ,19,4419,4019004419,-111.3215935,32.44343802
626,Independent,#FF5733 ,21,2003,4021002003,-111.5350247,32.75176769
801,Independent,#FF5733 ,21,1405,4021001405,-111.7048939,32.8868877
1420,Independent,#FF5733 ,21,941400,4021941400,-112.0145463,32.7360657
835,Independent,#FF5733 ,21,1500,4021001500,-111.7804635,32.86655744
312,Independent,#FF5733 ,21,1303,4021001303,-111.6901989,32.94896563
630,Independent,#FF5733 ,13,941000,4013941000,-112.1693651,33.28703358
1531,Independent,#FF5733 ,21,603,4021000603,-110.9026222,32.52264853
663,Independent,#FF5733 ,19,4053,4019004053,-110.8004589,32.27545817
420,Independent,#FF5733 ,19,4074,4019004074,-110.788861,32.08621723
1036,Independent,#FF5733 ,19,4057,4019004057,-110.780578,32.18199273
1074,Independent,#FF5733 ,19,4042,4019004042,-110.781232,32.22814198
1010,Independent,#FF5733 ,19,4715,4019004715,-110.9047254,32.498677
989,Independent,#FF5733 ,19,4048,4019004048,-110.7982757,32.22815656
501,Independent,#FF5733 ,19,4052,4019004052,-110.6186627,32.40016301
748,Independent,#FF5733 ,19,4619,4019004619,-110.9818601,32.38380432
838,Independent,#FF5733 ,19,4065,4019004065,-110.788797,32.10569849
1668,Independent,#FF5733 ,19,4636,4019004636,-110.9869508,32.41684738
476,Independent,#FF5733 ,19,4056,4019004056,-110.7961136,32.18512977
1166,Independent,#FF5733 ,19,4642,4019004642,-110.9529792,32.43427036
334,Independent,#FF5733 ,19,4030,4019004030,-110.8546505,32.25956828
676,Independent,#FF5733 ,19,1900,4019001900,-110.920463,32.22024285
1122,Independent,#FF5733 ,19,3101,4019003101,-110.9040523,32.23876858
737,Independent,#FF5733 ,19,4035,4019004035,-110.8107906,32.18584666
580,Independent,#FF5733 ,19,4632,4019004632,-111.0213325,32.38446892
931,Independent,#FF5733 ,19,4726,4019004726,-110.9476371,32.3087678
611,Independent,#FF5733 ,19,4067,4019004067,-110.849048,32.24056651
1116,Independent,#FF5733 ,19,1801,4019001801,-110.9209011,32.24928771
870,Independent,#FF5733 ,19,3002,4019003002,-110.8666888,32.23617045
664,Independent,#FF5733 ,19,4036,4019004036,-110.8154035,32.18090292
786,Independent,#FF5733 ,19,4616,4019004616,-111.0032124,32.31069
488,Independent,#FF5733 ,19,4717,4019004717,-110.8926307,32.33015639
849,Independent,#FF5733 ,19,4631,4019004631,-111.0383759,32.38441948
303,Independent,#FF5733 ,19,4720,4019004720,-110.867221,32.29875105
564,Independent,#FF5733 ,19,4724,4019004724,-110.8838153,32.28897199
996,Independent,#FF5733 ,19,4071,4019004071,-110.8193654,32.22876634
1812,Independent,#FF5733 ,3,1900,4003001900,-110.2729554,31.47886093
557,Independent,#FF5733 ,3,202,4003000202,-109.8151843,32.23580046
760,Independent,#FF5733 ,3,500,4003000500,-109.4282203,31.67012126
873,Independent,#FF5733 ,3,301,4003000301,-110.3047847,31.96161665
1103,Independent,#FF5733 ,3,1701,4003001701,-110.2490685,31.54685362
580,Independent,#FF5733 ,11,960200,4011960200,-109.3461515,32.97801461
488,Independent,#FF5733 ,3,201,4003000201,-109.948086,32.30640948
761,Independent,#FF5733 ,19,4307,4019004307,-110.9852082,31.87303992
684,Independent,#FF5733 ,3,1602,4003001602,-110.2676901,31.55752491
171,Independent,#FF5733 ,9,961600,4009961600,-110.1342995,32.65676386
969,Independent,#FF5733 ,19,4331,4019004331,-111.007562,31.88382835
2311,Independent,#FF5733 ,3,1800,4003001800,-110.2725721,31.53142366
417,Independent,#FF5733 ,11,960100,4011960100,-109.2640194,33.39689207
703,Independent,#FF5733 ,19,4317,4019004317,-110.9930679,31.87363674
745,Independent,#FF5733 ,3,303,4003000303,-110.2744934,32.20040343
464,Independent,#FF5733 ,19,1302,4019001302,-110.9754512,32.24440958
708,Independent,#FF5733 ,19,2604,4019002604,-110.9766651,32.26914526
775,Independent,#FF5733 ,19,2703,4019002703,-110.949371,32.2641229
1374,Independent,#FF5733 ,19,2506,4019002506,-111.002285,32.1337396
733,Independent,#FF5733 ,19,1600,4019001600,-110.938363,32.24815931
436,Independent,#FF5733 ,19,800,4019000800,-110.95636,32.21214519
1045,Independent,#FF5733 ,19,1304,4019001304,-110.9708547,32.25588349
889,Independent,#FF5733 ,19,2400,4019002400,-110.9687003,32.17803128
829,Independent,#FF5733 ,19,2300,4019002300,-110.9691471,32.19546872
885,Independent,#FF5733 ,19,4323,4019004323,-110.963758,31.9772619
761,Independent,#FF5733 ,3,1100,4003001100,-109.8367912,31.3806933
721,Independent,#FF5733 ,23,966401,4023966401,-110.9482368,31.35086269
2025,Independent,#FF5733 ,23,966105,4023966105,-111.1484927,31.44618812
986,Independent,#FF5733 ,19,3702,4019003702,-110.9583137,32.1409816
800,Independent,#FF5733 ,19,4114,4019004114,-110.9099125,32.01666399
853,Independent,#FF5733 ,19,3502,4019003502,-110.8755984,32.20870251
891,Independent,#FF5733 ,19,4033,4019004033,-110.8494049,32.18832904
226,Independent,#FF5733 ,23,966103,4023966103,-110.9471405,31.40688072
879,Independent,#FF5733 ,19,4326,4019004326,-110.9733153,31.93236036
650,Independent,#FF5733 ,3,1200,4003001200,-110.0279307,31.4680406
476,Independent,#FF5733 ,13,61021,4013061021,-112.3482272,33.48474951
1008,Independent,#FF5733 ,13,82017,4013082017,-112.2638452,33.47220702
1184,Independent,#FF5733 ,13,82210,4013082210,-112.2988703,33.42395559
1213,Independent,#FF5733 ,13,92719,4013092719,-112.281163,33.51539272
1251,Independent,#FF5733 ,13,82027,4013082027,-112.2929219,33.45040936
518,Independent,#FF5733 ,13,82021,4013082021,-112.2812848,33.48643199
1390,Independent,#FF5733 ,13,83000,4013083000,-112.2607918,33.44903195
669,Independent,#FF5733 ,13,82016,4013082016,-112.2637752,33.49401518
1001,Independent,#FF5733 ,13,82018,4013082018,-112.2464894,33.47605171
1185,Independent,#FF5733 ,13,82205,4013082205,-112.246943,33.42925537
768,Independent,#FF5733 ,13,82208,4013082208,-112.3294874,33.40063237
1458,Independent,#FF5733 ,13,723304,4013723304,-112.3865737,33.22331247
602,Independent,#FF5733 ,27,301,4027000301,-114.6496628,32.72791854
379,Independent,#FF5733 ,13,723305,4013723305,-113.0269416,32.9326608
467,Independent,#FF5733 ,13,61300,4013061300,-112.363425,33.44151296
801,Independent,#FF5733 ,19,4321,4019004321,-111.0364601,32.1263157
783,Independent,#FF5733 ,27,302,4027000302,-114.6389372,32.71653816
942,Independent,#FF5733 ,27,11503,4027011503,-114.7071384,32.60464932
651,Independent,#FF5733 ,19,5200,4019005200,-112.9777247,32.21663864
767,Independent,#FF5733 ,19,4424,4019004424,-111.3141626,32.13161451
404,Independent,#FF5733 ,27,100,4027000100,-114.6180357,32.71222728
726,Independent,#FF5733 ,13,92402,4013092402,-112.1558536,33.54578746
836,Independent,#FF5733 ,13,112401,4013112401,-112.1777032,33.47688152
627,Independent,#FF5733 ,13,109604,4013109604,-112.2093948,33.50541142
1992,Independent,#FF5733 ,13,112509,4013112509,-112.2275672,33.46566294
1465,Independent,#FF5733 ,13,92307,4013092307,-112.1775741,33.56030535
1418,Independent,#FF5733 ,13,109400,4013109400,-112.1776189,33.50222987
1526,Independent,#FF5733 ,13,92306,4013092306,-112.1775505,33.57471798
694,Independent,#FF5733 ,13,92718,4013092718,-112.2118198,33.52726434
822,Independent,#FF5733 ,13,92716,4013092716,-112.2118328,33.5127498
738,Independent,#FF5733 ,13,109801,4013109801,-112.1991683,33.48762011
601,Independent,#FF5733 ,13,112504,4013112504,-112.1948327,33.47680395
842,Independent,#FF5733 ,27,11108,4027011108,-114.4525375,32.66331515
1067,Independent,#FF5733 ,13,50603,4013050603,-113.0617164,33.31604353
1938,Independent,#FF5733 ,13,50607,4013050607,-112.6276084,33.38628921
2254,Independent,#FF5733 ,13,61044,4013061044,-112.4091401,33.56596369
604,Independent,#FF5733 ,27,10905,4027010905,-114.4575516,32.68725189
1321,Independent,#FF5733 ,13,105602,4013105602,-112.1299019,33.56033067
1196,Independent,#FF5733 ,13,107300,4013107300,-112.10837,33.51682314
1437,Independent,#FF5733 ,13,104205,4013104205,-112.1294851,33.57577543
783,Independent,#FF5733 ,13,105701,4013105701,-112.147316,33.56032312
883,Independent,#FF5733 ,13,107202,4013107202,-112.1255921,33.52037539
869,Independent,#FF5733 ,13,112602,4013112602,-112.1430073,33.45667016
682,Independent,#FF5733 ,13,109200,4013109200,-112.1429058,33.50219722
355,Independent,#FF5733 ,13,106001,4013106001,-112.1145949,33.5458512
731,Independent,#FF5733 ,13,106802,4013106802,-112.1059165,33.53138006
1516,Independent,#FF5733 ,13,104203,4013104203,-112.1427348,33.58915188
1507,Independent,#FF5733 ,13,71903,4013071903,-112.21156,33.58879703
674,Independent,#FF5733 ,13,617900,4013617900,-112.1949954,33.64458852
423,Independent,#FF5733 ,13,104223,4013104223,-112.1942833,33.60349629
974,Independent,#FF5733 ,13,615900,4013615900,-112.1948707,33.66108423
993,Independent,#FF5733 ,13,614000,4013614000,-112.2117434,33.689017
1440,Independent,#FF5733 ,13,617600,4013617600,-112.2462816,33.64567917
2221,Independent,#FF5733 ,13,40519,4013040519,-112.3603224,33.83015284
2736,Independent,#FF5733 ,13,610900,4013610900,-112.2642472,33.71797489
965,Independent,#FF5733 ,13,613400,4013613400,-112.2953474,33.67930749
829,Independent,#FF5733 ,13,615600,4013615600,-112.2446551,33.66029143
1412,Independent,#FF5733 ,13,613900,4013613900,-112.2302659,33.68324743
832,Independent,#FF5733 ,13,617500,4013617500,-112.2655336,33.64550632
1636,Independent,#FF5733 ,13,611800,4013611800,-112.1436291,33.70551574
1766,Independent,#FF5733 ,13,61035,4013061035,-112.3506959,33.6163824
1132,Independent,#FF5733 ,13,60903,4013060903,-112.3203341,33.60171002
1330,Independent,#FF5733 ,13,61046,4013061046,-112.3500768,33.52959266
1903,Independent,#FF5733 ,13,61016,4013061016,-112.4316714,33.49467627
1791,Independent,#FF5733 ,13,61011,4013061011,-112.3268638,33.53074718
1540,Independent,#FF5733 ,13,40528,4013040528,-112.4037263,33.65273233
803,Independent,#FF5733 ,13,40526,4013040526,-112.4432815,33.64549379
1207,Independent,#FF5733 ,13,60901,4013060901,-112.3353724,33.61794847
1040,Independent,#FF5733 ,15,950706,4015950706,-113.998502,35.25914675
1064,Independent,#FF5733 ,25,1402,4025001402,-112.4712206,34.15622087
1428,Independent,#FF5733 ,15,951700,4015951700,-114.6239457,35.10379086
789,Independent,#FF5733 ,15,952600,4015952600,-114.3579839,34.49414732
677,Independent,#FF5733 ,15,953602,4015953602,-114.0491598,35.18041918
2134,Independent,#FF5733 ,15,953900,4015953900,-113.9746316,35.24251089
424,Independent,#FF5733 ,12,20100,4012020100,-113.6340828,33.86372676
686,Independent,#FF5733 ,15,953100,4015953100,-114.3306979,34.47100088
1488,Independent,#FF5733 ,15,952800,4015952800,-114.2735817,34.50888031
1193,Independent,#FF5733 ,15,953401,4015953401,-114.2940405,34.45636623
862,Independent,#FF5733 ,25,609,4025000609,-112.3049518,34.61309945
1051,Independent,#FF5733 ,25,610,4025000610,-112.2822925,34.58637839
956,Independent,#FF5733 ,25,1801,4025001801,-111.8288845,34.83465632
576,Independent,#FF5733 ,13,617100,4013617100,-112.0092022,33.66717031
1103,Independent,#FF5733 ,13,614500,4013614500,-112.1237614,33.69161388
1126,Independent,#FF5733 ,13,103607,4013103607,-112.0412527,33.61803896
1390,Independent,#FF5733 ,13,103609,4013103609,-112.1080668,33.61817015
1267,Independent,#FF5733 ,13,216833,4013216833,-111.8521592,33.57350795
1499,Independent,#FF5733 ,13,10102,4013010102,-111.5463455,33.74344967
568,Independent,#FF5733 ,13,108100,4013108100,-111.9813052,33.50464489
1430,Independent,#FF5733 ,13,104802,4013104802,-112.0243739,33.58948376
1047,Independent,#FF5733 ,13,103219,4013103219,-111.9341912,33.63163143
574,Independent,#FF5733 ,13,216834,4013216834,-111.9168608,33.55692845
1100,Independent,#FF5733 ,13,104900,4013104900,-112.0044597,33.58983634
581,Independent,#FF5733 ,13,108901,4013108901,-112.0908447,33.49810465
700,Independent,#FF5733 ,13,104701,4013104701,-112.060294,33.57690775
857,Independent,#FF5733 ,13,110702,4013110702,-112.0366419,33.48862589
828,Independent,#FF5733 ,13,106501,4013106501,-112.0606354,33.53099851
416,Independent,#FF5733 ,13,113201,4013113201,-112.0519793,33.45511159
277,Independent,#FF5733 ,13,111501,4013111501,-112.0251189,33.46879864
760,Independent,#FF5733 ,13,111401,4013111401,-112.0085557,33.4730969
558,Independent,#FF5733 ,13,104402,4013104402,-112.1082805,33.57476102
1022,Independent,#FF5733 ,13,108502,4013108502,-112.0345443,33.50203793
417,Independent,#FF5733 ,17,960100,4017960100,-110.0024428,35.06330917
400,Independent,#FF5733 ,5,2000,4005002000,-112.1347804,36.60632223
560,Independent,#FF5733 ,1,970200,4001970200,-109.5114589,34.699664
517,Independent,#FF5733 ,1,970300,4001970300,-109.2703538,34.3196335
709,Independent,#FF5733 ,5,1700,4005001700,-112.1928451,35.23788695
684,Independent,#FF5733 ,7,1100,4007001100,-110.7745504,33.41130614
468,Independent,#FF5733 ,7,200,4007000200,-111.1499799,34.33606548
270,Independent,#FF5733 ,17,964202,4017964202,-110.5112952,34.41397079
409,Independent,#FF5733 ,5,1000,4005001000,-111.6551693,35.18196242
626,Independent,#FF5733 ,7,100,4007000100,-111.5254529,34.34300509
405,Independent,#FF5733 ,7,900,4007000900,-110.845209,33.39576507
758,Independent,#FF5733 ,13,113601,4013113601,-112.0018823,33.46071529
887,Independent,#FF5733 ,13,422002,4013422002,-111.8314211,33.39699388
997,Independent,#FF5733 ,13,422102,4013422102,-111.8657396,33.40412991
884,Independent,#FF5733 ,13,422625,4013422625,-111.7007063,33.41215783
764,Independent,#FF5733 ,13,420115,4013420115,-111.620217,33.41872653
987,Independent,#FF5733 ,13,422609,4013422609,-111.6760805,33.40068155
993,Independent,#FF5733 ,13,422628,4013422628,-111.6197086,33.41147491
